source_name,target_name,status,role,transform,source_dtype,source_shape,source_bytes,source_shard,source_offset,target_known,target_dtype,target_shape,target_bytes
layers.35.ffn.experts.34.w2.weight,layers.35.ffn.experts.34.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2666995184,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.34.w3.weight,layers.35.ffn.experts.34.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2671189488,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.35.w1.weight,layers.35.ffn.experts.35.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2675383792,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.35.w2.weight,layers.35.ffn.experts.35.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2679578096,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.35.w3.weight,layers.35.ffn.experts.35.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2683772400,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.36.w1.weight,layers.35.ffn.experts.36.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2687966704,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.36.w2.weight,layers.35.ffn.experts.36.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2692161008,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.36.w3.weight,layers.35.ffn.experts.36.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2696355312,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.37.w1.weight,layers.35.ffn.experts.37.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2700549616,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.37.w2.weight,layers.35.ffn.experts.37.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2704743920,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.37.w3.weight,layers.35.ffn.experts.37.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2708938224,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.38.w1.weight,layers.35.ffn.experts.38.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2713132528,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.38.w2.weight,layers.35.ffn.experts.38.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2717326832,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.38.w3.weight,layers.35.ffn.experts.38.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2721521136,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.39.w1.weight,layers.35.ffn.experts.39.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2725715440,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.39.w2.weight,layers.35.ffn.experts.39.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2729909744,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.39.w3.weight,layers.35.ffn.experts.39.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2734104048,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.4.w1.weight,layers.35.ffn.experts.4.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2738298352,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.4.w2.weight,layers.35.ffn.experts.4.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2742492656,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.4.w3.weight,layers.35.ffn.experts.4.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2746686960,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.40.w1.weight,layers.35.ffn.experts.40.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2750881264,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.40.w2.weight,layers.35.ffn.experts.40.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2755075568,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.40.w3.weight,layers.35.ffn.experts.40.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2759269872,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.41.w1.weight,layers.35.ffn.experts.41.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2763464176,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.41.w2.weight,layers.35.ffn.experts.41.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2767658480,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.41.w3.weight,layers.35.ffn.experts.41.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2771852784,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.42.w1.weight,layers.35.ffn.experts.42.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2776047088,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.42.w2.weight,layers.35.ffn.experts.42.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2780241392,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.42.w3.weight,layers.35.ffn.experts.42.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2784435696,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.43.w1.weight,layers.35.ffn.experts.43.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2788630000,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.43.w2.weight,layers.35.ffn.experts.43.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2792824304,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.43.w3.weight,layers.35.ffn.experts.43.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2797018608,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.44.w1.weight,layers.35.ffn.experts.44.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2801212912,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.44.w2.weight,layers.35.ffn.experts.44.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2805407216,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.44.w3.weight,layers.35.ffn.experts.44.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2809601520,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.45.w1.weight,layers.35.ffn.experts.45.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2813795824,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.45.w2.weight,layers.35.ffn.experts.45.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2817990128,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.45.w3.weight,layers.35.ffn.experts.45.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2822184432,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.46.w1.weight,layers.35.ffn.experts.46.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2826378736,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.46.w2.weight,layers.35.ffn.experts.46.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2830573040,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.46.w3.weight,layers.35.ffn.experts.46.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2834767344,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.47.w1.weight,layers.35.ffn.experts.47.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2838961648,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.47.w2.weight,layers.35.ffn.experts.47.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2843155952,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.47.w3.weight,layers.35.ffn.experts.47.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2847350256,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.48.w1.weight,layers.35.ffn.experts.48.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2851544560,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.48.w2.weight,layers.35.ffn.experts.48.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2855738864,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.48.w3.weight,layers.35.ffn.experts.48.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2859933168,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.49.w1.weight,layers.35.ffn.experts.49.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2864127472,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.49.w2.weight,layers.35.ffn.experts.49.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2868321776,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.49.w3.weight,layers.35.ffn.experts.49.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2872516080,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.5.w1.weight,layers.35.ffn.experts.5.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2876710384,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.5.w2.weight,layers.35.ffn.experts.5.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2880904688,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.5.w3.weight,layers.35.ffn.experts.5.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2885098992,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.50.w1.weight,layers.35.ffn.experts.50.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2889293296,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.50.w2.weight,layers.35.ffn.experts.50.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2893487600,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.50.w3.weight,layers.35.ffn.experts.50.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2897681904,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.51.w1.weight,layers.35.ffn.experts.51.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2901876208,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.51.w2.weight,layers.35.ffn.experts.51.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2906070512,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.51.w3.weight,layers.35.ffn.experts.51.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2910264816,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.52.w1.weight,layers.35.ffn.experts.52.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2914459120,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.52.w2.weight,layers.35.ffn.experts.52.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2918653424,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.52.w3.weight,layers.35.ffn.experts.52.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2922847728,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.53.w1.weight,layers.35.ffn.experts.53.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2927042032,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.53.w2.weight,layers.35.ffn.experts.53.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2931236336,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.53.w3.weight,layers.35.ffn.experts.53.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2935430640,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.54.w1.weight,layers.35.ffn.experts.54.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2939624944,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.54.w2.weight,layers.35.ffn.experts.54.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2943819248,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.54.w3.weight,layers.35.ffn.experts.54.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2948013552,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.55.w1.weight,layers.35.ffn.experts.55.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2952207856,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.55.w2.weight,layers.35.ffn.experts.55.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2956402160,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.55.w3.weight,layers.35.ffn.experts.55.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2960596464,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.56.w1.weight,layers.35.ffn.experts.56.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2964790768,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.56.w2.weight,layers.35.ffn.experts.56.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2968985072,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.56.w3.weight,layers.35.ffn.experts.56.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2973179376,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.57.w1.weight,layers.35.ffn.experts.57.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2977373680,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.57.w2.weight,layers.35.ffn.experts.57.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2981567984,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.57.w3.weight,layers.35.ffn.experts.57.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2985762288,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.58.w1.weight,layers.35.ffn.experts.58.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2989956592,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.58.w2.weight,layers.35.ffn.experts.58.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,2994150896,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.58.w3.weight,layers.35.ffn.experts.58.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,2998345200,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.59.w1.weight,layers.35.ffn.experts.59.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3002539504,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.59.w2.weight,layers.35.ffn.experts.59.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3006733808,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.59.w3.weight,layers.35.ffn.experts.59.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3010928112,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.6.w1.weight,layers.35.ffn.experts.6.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3015122416,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.6.w2.weight,layers.35.ffn.experts.6.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3019316720,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.6.w3.weight,layers.35.ffn.experts.6.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3023511024,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.60.w1.weight,layers.35.ffn.experts.60.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3027705328,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.60.w2.weight,layers.35.ffn.experts.60.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3031899632,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.60.w3.weight,layers.35.ffn.experts.60.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3036093936,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.61.w1.weight,layers.35.ffn.experts.61.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3040288240,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.61.w2.weight,layers.35.ffn.experts.61.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3044482544,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.61.w3.weight,layers.35.ffn.experts.61.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3048676848,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.62.w1.weight,layers.35.ffn.experts.62.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3052871152,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.62.w2.weight,layers.35.ffn.experts.62.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3057065456,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.62.w3.weight,layers.35.ffn.experts.62.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3061259760,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.63.w1.weight,layers.35.ffn.experts.63.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3065454064,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.63.w2.weight,layers.35.ffn.experts.63.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3069648368,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.63.w3.weight,layers.35.ffn.experts.63.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3073842672,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.64.w1.weight,layers.35.ffn.experts.64.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3078036976,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.64.w2.weight,layers.35.ffn.experts.64.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3082231280,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.64.w3.weight,layers.35.ffn.experts.64.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3086425584,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.65.w1.weight,layers.35.ffn.experts.65.w1.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3090619888,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
layers.35.ffn.experts.65.w2.weight,layers.35.ffn.experts.65.w2.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,4096x1024,4194304,model-00037-of-00046.safetensors,3094814192,True,torch.float4_e2m1fn_x2,"[4096, 1024]",4194304
layers.35.ffn.experts.65.w3.weight,layers.35.ffn.experts.65.w3.weight,mapped,lazy_routed_expert,reinterpret_int8_as_fp4,I8,2048x2048,4194304,model-00037-of-00046.safetensors,3099008496,True,torch.float4_e2m1fn_x2,"[2048, 2048]",4194304
